ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
153250,-0.911621094,0.084960938,0.431152344,-6.524390221,2.317073107,0.914634168,-0.918945313,-0.406738281,-0.026855469,11.09756088,-12.98780441,8.597560883,-0.590820313,-0.03515625,0.838378906,-9.63414669,28.65853691,-10.06097603,-0.839355469,0.466796875,-0.294921875,3.597560883,-17.62195206,5.609755993,-0.484863281,0.330078125,0.824707031,-3.780487776,12.3780489,-8.231707573,-1.004394531,0.003417969,0.024414063,-5.914634228,21.95121956,-1.829268336,-0.412597656,-0.121582031,0.883300781,-5.304878235,8.10975647,-2.195122004,-0.962890625,-0.150878906,-0.228027344,-5.243902206,1.951219559,-1.951219559,-0.406738281,-0.049804688,0.810546875,-0.914634168,0.426829278,0.670731723,-0.85546875,0.040527344,-0.335449219,-3.658536673,-2.621951103,-0.609756112,0
153300,-0.90625,0.087890625,0.430175781,-5.853658676,-0.304878056,2.256097555,-0.877441406,-0.343261719,-0.018066406,19.93902397,-15,3.170731783,-0.616210938,-0.111816406,0.801269531,-8.780488014,22.13414574,-11.52439022,-0.858398438,0.493164063,-0.2890625,-2.134146452,-15.1219511,8.719511986,-0.487304688,0.32421875,0.8125,4.024390221,12.74390221,-8.780488014,-0.994140625,-0.020507813,0.018554688,-5.731707096,22.56097603,-0.853658557,-0.412109375,-0.150878906,0.914550781,-7.317073345,5.670731544,1.341463447,-0.992675781,-0.142578125,-0.201660156,-6.219511986,2.134146452,-3.658536673,-0.40625,-0.030273438,0.822753906,2.621951103,7.621951103,1.097561002,-0.863769531,0.079101563,-0.321777344,0.243902445,4.024390221,2.926829338,0
153350,-0.861816406,0.100585938,0.423828125,-7.378048897,1.341463447,3.231707335,-0.9296875,-0.299804688,-0.015625,3.536585331,-10,4.207316875,-0.618652344,-0.126953125,0.776855469,-1.768292665,17.92682838,-3.536585331,-0.844726563,0.485839844,-0.247070313,-7.865853786,-13.35365868,11.46341419,-0.507324219,0.359863281,0.797363281,-3.048780441,17.13414574,-7.743902206,-1.016113281,-0.021484375,-0.006835938,-4.451219559,22.43902397,-1.280487776,-0.392089844,-0.176757813,0.905273438,-7.073170662,6.036585331,1.829268336,-0.984863281,-0.14453125,-0.201660156,-3.841463327,3.658536673,-4.451219559,-0.407714844,0.000976563,0.876464844,5.731707096,15.24390221,3.963414669,-0.928222656,0.061035156,-0.274902344,4.085365772,10.97560978,4.878048897,0
153400,-0.875976563,0.154785156,0.411621094,-15.24390221,6.097560883,6.585365772,-0.911132813,-0.299316406,0.01171875,0.48780489,-9.268292427,6.890244007,-0.668945313,-0.167480469,0.790039063,-9.451219559,14.26829243,1.707317114,-0.845214844,0.506347656,-0.203613281,-10.30487823,-11.89024353,16.34146309,-0.530761719,0.353515625,0.811523438,-8.10975647,20.06097603,-5.121951103,-1.034667969,-0.002441406,-0.0234375,-0.609756112,21.09756088,0.060975611,-0.406738281,-0.196777344,0.89453125,-6.219511986,7.073170662,0.182926834,-0.979003906,-0.145996094,-0.223144531,-0.48780489,7.682926655,-1.890243888,-0.567382813,0.01953125,1.024902344,0.792682946,6.890244007,3.414634228,-1.158203125,0.055664063,-0.178710938,9.207317352,5.182926655,2.98780489,0
153450,-0.868164063,0.160644531,0.391113281,-35.54878235,13.96341419,17.25609779,-0.9140625,-0.293457031,0.027832031,-8.658536911,-7.01219511,8.353658676,-0.662597656,-0.166503906,0.734863281,-10.73170757,5.792683125,-0.243902445,-0.862792969,0.506835938,-0.176757813,-8.414633751,-13.65853691,18.1707325,-0.568359375,0.297851563,0.769042969,-7.5,22.19512177,-4.024390221,-0.991210938,-0.003417969,-0.075195313,-1.585365891,17.37804794,-3.109755993,-0.451660156,-0.182128906,0.881347656,-5.48780489,7.256097794,1.036585331,-0.96875,-0.163085938,-0.241210938,-2.804877996,7.743902206,-0.792682946,-0.458496094,0,0.894042969,-5.121951103,2.317073107,-0.731707335,-0.984375,0.027832031,-0.270019531,1.951219559,2.134146452,-2.134146452,0
153500,-0.901855469,0.142089844,0.388183594,-49.81707382,19.39024353,29.02439117,-0.947753906,-0.333007813,0.05859375,-9.63414669,-7.073170662,6.829268456,-0.680175781,-0.166015625,0.731445313,-5.548780441,6.829268456,0.243902445,-0.850097656,0.500488281,-0.181152344,-7.98780489,-13.90243912,16.40243912,-0.611328125,0.321777344,0.7421875,-3.414634228,20.6707325,-0.975609779,-0.981445313,-0.014160156,-0.123535156,-2.804877996,21.64634132,-2.865853548,-0.477539063,-0.180664063,0.858398438,-6.646341324,7.560975552,1.951219559,-0.944335938,-0.164550781,-0.270019531,-6.341463566,5.670731544,-2.865853548,-0.420898438,-0.059570313,0.784667969,-6.524390221,7.439024448,0.182926834,-0.842773438,0.028320313,-0.346191406,-1.097561002,8.475609779,-2.98780489,0
153550,-0.915039063,0.113769531,0.376953125,-57.86585236,23.23170662,35.67073059,-0.959960938,-0.303710938,0.063476563,-3.536585331,-7.073170662,7.195121765,-0.669433594,-0.156738281,0.697753906,-15.06097603,8.414633751,1.646341443,-0.829101563,0.530273438,-0.173828125,-7.926829338,-16.03658485,14.32926846,-0.590820313,0.321289063,0.747558594,-5.121951103,19.0853653,-2.317073107,-1.002929688,-0.011230469,-0.135253906,-3.475609779,16.8292675,0.548780501,-0.470703125,-0.208984375,0.854980469,-8.658536911,7.743902206,2.378048897,-0.952636719,-0.162109375,-0.263671875,-7.98780489,6.158536434,-3.475609779,-0.498046875,-0.068359375,0.84375,-0.48780489,12.92682934,2.865853548,-0.919433594,0.052246094,-0.309570313,-2.5,13.23170757,1.219512224,0
153600,-0.9140625,0.090332031,0.346191406,-55,26.09756088,33.4146347,-0.962890625,-0.302246094,0.072753906,-5.060975552,-6.280488014,6.097560883,-0.714355469,-0.221679688,0.750976563,0.853658557,7.256097794,1.524390221,-0.795898438,0.55078125,-0.155273438,-10.1219511,-13.10975647,15.18292713,-0.599121094,0.341308594,0.755371094,-2.378048897,18.04878044,-3.048780441,-1.006347656,-0.001953125,-0.142578125,-0.304878056,17.92682838,-0.670731723,-0.481933594,-0.238769531,0.904785156,-5.853658676,5.548780441,-0.914634168,-1.018554688,-0.177734375,-0.232910156,-6.585365772,3.963414669,-2.378048897,-0.60546875,-0.072265625,0.973632813,4.390244007,6.219511986,2.073170662,-1.103027344,0.049316406,-0.247558594,7.317073345,5.426829338,5.182926655,0
153650,-0.928710938,0.079589844,0.312011719,-46.21951294,26.46341515,25.6707325,-0.942382813,-0.30078125,0.0859375,-1.829268336,-7.682926655,6.585365772,-0.685058594,-0.166015625,0.720214844,-5,-0.609756112,-4.390244007,-0.806152344,0.546386719,-0.141113281,-12.3780489,-8.536585808,14.63414669,-0.621582031,0.31640625,0.733886719,-4.024390221,16.21951294,-1.097561002,-0.985839844,0.007324219,-0.16015625,-1.341463447,11.82926846,0.48780489,-0.482421875,-0.237304688,0.877929688,-2.378048897,3.170731783,-0.243902445,-0.975585938,-0.148925781,-0.256347656,-5.914634228,0.121951222,-0.304878056,-0.5703125,0,0.913574219,4.939024448,-1.280487776,-0.365853667,-1.052246094,0.001953125,-0.272460938,5.48780489,-3.231707335,4.573170662,0
153700,-0.951660156,0.097167969,0.293945313,-37.13414764,23.29268265,16.52439117,-0.955566406,-0.289550781,0.063964844,0.182926834,-7.134146214,4.390244007,-0.674316406,-0.151367188,0.716308594,-0.853658557,2.743902445,-1.585365891,-0.815429688,0.516113281,-0.122070313,-11.09756088,-6.402439117,12.01219559,-0.620117188,0.302246094,0.737304688,-7.621951103,15.1219511,0.792682946,-0.994628906,-0.019042969,-0.15234375,-0.792682946,8.292682648,1.524390221,-0.457519531,-0.20703125,0.844726563,0.609756112,2.560975552,2.378048897,-0.934570313,-0.151367188,-0.272460938,-3.231707335,2.01219511,1.707317114,-0.448242188,-0.0078125,0.810546875,-1.707317114,-3.048780441,-3.475609779,-0.883789063,0.019042969,-0.33203125,-1.768292665,-1.585365891,0,0
153750,-0.977050781,0.104003906,0.2734375,-29.39024353,20.42682838,10.85365868,-0.945800781,-0.291503906,0.058105469,-4.146341324,-5.243902206,5.182926655,-0.678710938,-0.213867188,0.757324219,1.097561002,2.743902445,-1.585365891,-0.815917969,0.5390625,-0.104980469,-4.817073345,-6.341463566,8.780488014,-0.620117188,0.306152344,0.745117188,-0.060975611,11.58536625,1.707317114,-0.98828125,-0.010742188,-0.166503906,-1.646341443,8.048780441,0.914634168,-0.464355469,-0.201171875,0.854003906,-0.426829278,4.024390221,0.975609779,-0.947265625,-0.166015625,-0.274414063,-0.48780489,3.597560883,1.463414669,-0.512207031,-0.036132813,0.887207031,-1.768292665,-1.097561002,-2.439024448,-0.974121094,0.068359375,-0.29296875,-5.975609779,1.829268336,1.280487776,0
153800,-0.971679688,0.104980469,0.270507813,-23.1707325,15.91463375,7.5,-0.953125,-0.304199219,0.074707031,-2.743902445,-4.085365772,3.780487776,-0.698242188,-0.110839844,0.723144531,-4.695121765,0.670731723,-1.402438998,-0.808105469,0.552734375,-0.100097656,-4.024390221,-4.146341324,5.182926655,-0.634765625,0.337402344,0.721679688,-0.731707335,9.39024353,0.121951222,-1,0,-0.170410156,-0.792682946,9.268292427,0.060975611,-0.474609375,-0.198730469,0.856445313,-0.853658557,4.207316875,2.5,-0.946777344,-0.160644531,-0.278808594,-3.597560883,2.743902445,0.365853667,-0.533203125,-0.010253906,0.900390625,2.865853548,-3.292682886,0.060975611,-1.003417969,0.065917969,-0.28125,2.195122004,-1.890243888,2.5,0
153850,-0.969238281,0.100097656,0.268554688,-17.01219559,12.68292713,5.670731544,-0.950683594,-0.293457031,0.092773438,-0.914634168,-3.109755993,3.719512224,-0.725585938,-0.186035156,0.72265625,2.926829338,1.280487776,-1.341463447,-0.815917969,0.552246094,-0.092773438,-3.048780441,-4.207316875,2.439024448,-0.641113281,0.314453125,0.718261719,-2.378048897,5.670731544,-0.670731723,-0.998046875,0.020019531,-0.183105469,-1.890243888,7.804878235,-0.304878056,-0.4921875,-0.216796875,0.865234375,-0.975609779,2.439024448,0.48780489,-0.970214844,-0.16015625,-0.269042969,-3.353658438,1.524390221,0.365853667,-0.465820313,0,0.833007813,1.463414669,-2.195122004,-0.426829278,-0.906738281,0.045898438,-0.321289063,1.707317114,-0.853658557,1.463414669,0
153900,-0.970703125,0.111816406,0.268066406,-11.95121956,9.63414669,3.109755993,-0.963378906,-0.298828125,0.104980469,2.195122004,-5.304878235,4.085365772,-0.712890625,-0.174316406,0.713378906,9.695121765,-1.829268336,-3.231707335,-0.811035156,0.576171875,-0.111328125,0.060975611,-3.353658438,2.439024448,-0.6484375,0.308105469,0.720703125,1.890243888,2.439024448,-1.768292665,-0.985351563,0.008300781,-0.194335938,-0.121951222,4.573170662,-0.365853667,-0.512207031,-0.217285156,0.87109375,1.280487776,0.853658557,0.182926834,-0.975097656,-0.150878906,-0.265625,-0.609756112,-0.365853667,0.548780501,-0.552734375,-0.000488281,0.946777344,-2.926829338,-3.414634228,0.731707335,-1.041992188,0.065917969,-0.257324219,-5.731707096,-0.121951222,1.585365891,0
153950,-0.958984375,0.102050781,0.265625,-6.768292904,7.804878235,0.48780489,-0.973632813,-0.287109375,0.09765625,4.878048897,-4.390244007,4.146341324,-0.711425781,-0.158691406,0.734863281,15.91463375,-0.426829278,-1.524390221,-0.815917969,0.569335938,-0.123046875,-1.280487776,-0.853658557,0.853658557,-0.650390625,0.334960938,0.709472656,2.439024448,-0.182926834,-1.280487776,-0.990722656,0.001953125,-0.202148438,0.304878056,5.48780489,-0.304878056,-0.489746094,-0.181152344,0.856933594,2.317073107,-0.731707335,1.585365891,-0.95703125,-0.143554688,-0.274414063,-0.853658557,-1.402438998,0.548780501,-0.547851563,-0.028808594,0.928222656,-3.536585331,-10,-0.243902445,-1.064453125,0.034667969,-0.259765625,0.365853667,-9.695121765,-0.914634168,0
154000,-0.971191406,0.103027344,0.266113281,-1.402438998,8.231707573,0.48780489,-0.959960938,-0.275390625,0.090820313,0.365853667,-5,4.146341324,-0.697753906,-0.13671875,0.73828125,12.13414669,-0.182926834,-0.609756112,-0.817382813,0.55078125,-0.119140625,1.890243888,-1.402438998,-0.365853667,-0.633300781,0.310546875,0.720214844,-1.097561002,-0.731707335,-0.914634168,-1.005859375,0.012207031,-0.19140625,1.768292665,2.682926893,-0.914634168,-0.478027344,-0.186523438,0.854003906,0.182926834,-1.341463447,3.231707335,-0.952636719,-0.153808594,-0.276855469,-0.609756112,-0.853658557,-0.182926834,-0.396484375,-0.024902344,0.772949219,-1.219512224,-5.914634228,-1.829268336,-0.826171875,0.03515625,-0.353027344,-1.219512224,-6.951219559,-1.768292665,0
154050,-0.974121094,0.115722656,0.264160156,2.134146452,6.219511986,0.060975611,-0.964355469,-0.283203125,0.095703125,-0.670731723,-4.634146214,3.475609779,-0.692871094,-0.133300781,0.734863281,10.48780441,-1.463414669,-0.914634168,-0.829589844,0.577148438,-0.124023438,2.560975552,-1.280487776,-0.243902445,-0.630371094,0.313476563,0.727539063,2.743902445,-0.609756112,-2.256097555,-0.982910156,-0.000488281,-0.177246094,1.219512224,0.48780489,-0.121951222,-0.482421875,-0.202636719,0.859375,-0.365853667,-0.548780501,3.048780441,-0.955566406,-0.151367188,-0.276855469,-1.524390221,-1.158536553,-0.060975611,-0.44140625,-0.024414063,0.814941406,-2.134146452,1.036585331,0.243902445,-0.87109375,0.069824219,-0.334960938,-3.475609779,0.426829278,-0.304878056,0
154100,-0.992675781,0.125976563,0.2578125,2.743902445,4.024390221,0,-0.961914063,-0.288085938,0.0859375,-1.951219559,-4.024390221,2.439024448,-0.669921875,-0.112792969,0.730957031,6.829268456,-0.426829278,-1.768292665,-0.80859375,0.571777344,-0.128417969,-0.48780489,-1.463414669,0.121951222,-0.640625,0.345214844,0.718261719,2.5,-1.097561002,-2.256097555,-0.988769531,-0.001464844,-0.184082031,1.158536553,2.439024448,-1.097561002,-0.465820313,-0.208007813,0.861816406,-0.060975611,-0.731707335,2.378048897,-0.958007813,-0.162109375,-0.270019531,-1.158536553,-1.341463447,0.365853667,-0.471191406,-0.004882813,0.919433594,1.402438998,5,3.109755993,-0.974609375,0.082519531,-0.270507813,-3.414634228,4.024390221,2.682926893,0
154150,-0.965332031,0.118164063,0.266113281,1.951219559,0.365853667,0.548780501,-0.942871094,-0.296386719,0.082519531,-0.182926834,-2.621951103,2.256097555,-0.672363281,-0.116210938,0.753417969,2.256097555,0.670731723,-1.890243888,-0.82421875,0.568359375,-0.134277344,-0.609756112,-0.914634168,0.853658557,-0.63671875,0.322265625,0.717773438,0.48780489,-1.341463447,-1.768292665,-0.988769531,0.010742188,-0.18359375,0.792682946,3.353658438,-0.182926834,-0.456542969,-0.193359375,0.854003906,0.853658557,0.304878056,-0.060975611,-0.946289063,-0.152832031,-0.273925781,-0.426829278,-0.548780501,0.975609779,-0.573730469,0.016113281,0.98046875,-2.682926893,-4.817073345,2.621951103,-1.120605469,0.043457031,-0.213867188,3.170731783,-6.341463566,-0.121951222,0
154200,-0.965332031,0.129882813,0.270019531,3.292682886,0.426829278,0.914634168,-0.964355469,-0.301269531,0.085449219,1.524390221,-0.48780489,0.060975611,-0.678710938,-0.106933594,0.75,-0.914634168,1.036585331,-2.134146452,-0.82421875,0.565917969,-0.131835938,1.280487776,-1.036585331,0.914634168,-0.631835938,0.318359375,0.724609375,0.975609779,-0.609756112,-0.792682946,-1,0.010742188,-0.173339844,-0.548780501,1.646341443,-1.036585331,-0.465332031,-0.183105469,0.864746094,-0.243902445,1.280487776,0,-0.955566406,-0.155761719,-0.268554688,-0.975609779,0.304878056,0.243902445,-0.401855469,-0.007324219,0.8125,-6.158536434,-3.048780441,0.121951222,-0.875976563,0.028320313,-0.319824219,-1.890243888,-4.817073345,-4.51219511,0
154250,-0.969726563,0.134765625,0.282226563,2.317073107,-0.48780489,0,-0.961914063,-0.285644531,0.090332031,0.853658557,-0.426829278,-1.219512224,-0.661621094,-0.189453125,0.774902344,2.317073107,2.865853548,-1.585365891,-0.8359375,0.585449219,-0.127929688,0.548780501,-2.926829338,1.646341443,-0.62109375,0.314453125,0.727050781,1.707317114,0.975609779,-1.280487776,-0.984375,-0.009765625,-0.17578125,-0.914634168,1.829268336,0.121951222,-0.463867188,-0.192871094,0.860351563,-0.914634168,1.890243888,-0.182926834,-0.953613281,-0.152832031,-0.270507813,-1.402438998,0.548780501,0.304878056,-0.420898438,-0.046386719,0.804199219,-6.463414669,2.317073107,2.256097555,-0.855957031,0.052734375,-0.336914063,-4.817073345,3.475609779,-3.597560883,0
154300,-0.962402344,0.137695313,0.284179688,1.768292665,-0.609756112,0.426829278,-0.977050781,-0.30078125,0.095214844,1.036585331,-0.609756112,-1.463414669,-0.682617188,-0.133789063,0.729492188,1.646341443,3.353658438,-2.560975552,-0.815429688,0.580078125,-0.123535156,-1.280487776,-2.743902445,3.109755993,-0.640136719,0.327636719,0.721679688,3.109755993,2.621951103,-1.402438998,-0.977539063,-0.013671875,-0.191894531,0.365853667,3.231707335,-0.304878056,-0.482910156,-0.208496094,0.849609375,-0.731707335,2.804877996,-0.304878056,-0.948242188,-0.15625,-0.278320313,-0.121951222,1.402438998,0.975609779,-0.536132813,-0.044433594,0.983886719,-1.402438998,2.98780489,3.658536673,-1.060058594,0.075195313,-0.244140625,-6.036585331,5.060975552,2.621951103,0
154350,-0.948242188,0.139160156,0.292480469,0.060975611,-1.341463447,-0.426829278,-0.955078125,-0.291503906,0.095703125,2.98780489,-1.951219559,-0.121951222,-0.688964844,-0.148925781,0.739257813,4.207316875,4.451219559,-3.048780441,-0.819824219,0.571777344,-0.113769531,-3.292682886,-2.195122004,2.743902445,-0.642089844,0.3359375,0.717285156,2.01219511,3.109755993,0.182926834,-0.978027344,-0.002929688,-0.195800781,3.048780441,6.890244007,-0.182926834,-0.471679688,-0.192871094,0.854980469,0.304878056,2.560975552,0.121951222,-0.944824219,-0.151367188,-0.274902344,-1.280487776,1.463414669,1.219512224,-0.5546875,-0.016113281,0.984375,-2.073170662,-6.585365772,2.926829338,-1.123535156,0.015136719,-0.208007813,5.365853786,-8.10975647,-1.280487776,0
154400,-0.936035156,0.1328125,0.298339844,-0.182926834,-0.060975611,-1.585365891,-0.957519531,-0.291503906,0.094726563,3.414634228,-3.353658438,1.280487776,-0.684082031,-0.120605469,0.737304688,2.256097555,3.963414669,-2.560975552,-0.816894531,0.549804688,-0.110351563,-1.524390221,-1.890243888,1.585365891,-0.633300781,0.325195313,0.709960938,0.182926834,3.658536673,0.670731723,-0.9921875,0.021484375,-0.200195313,0.731707335,2.804877996,0,-0.471679688,-0.187988281,0.859375,-0.609756112,2.560975552,1.463414669,-0.957519531,-0.152832031,-0.272460938,-2.195122004,2.195122004,0.792682946,-0.383300781,-0.028320313,0.782226563,-5.548780441,-4.085365772,0.182926834,-0.838867188,0.018554688,-0.334472656,-2.743902445,-5.609755993,-4.695121765,0
154450,-0.951660156,0.12109375,0.2890625,0.853658557,1.829268336,-2.804877996,-0.958496094,-0.28125,0.104492188,3.841463327,-3.231707335,0.609756112,-0.712402344,-0.154296875,0.7578125,6.951219559,3.780487776,-2.317073107,-0.830566406,0.563476563,-0.099609375,0.670731723,-3.780487776,0.914634168,-0.6328125,0.328125,0.712402344,1.158536553,3.048780441,-0.121951222,-0.981445313,0.001464844,-0.198730469,-1.341463447,1.951219559,0.548780501,-0.480957031,-0.188476563,0.866210938,-1.097561002,2.317073107,1.585365891,-0.964355469,-0.15234375,-0.26953125,-3.048780441,1.890243888,0,-0.368164063,-0.085449219,0.76953125,-5.548780441,4.51219511,-0.975609779,-0.794433594,0.046386719,-0.365234375,-5.609755993,6.646341324,-1.829268336,0
154500,-0.95703125,0.108886719,0.287597656,3.109755993,1.890243888,-2.926829338,-0.958496094,-0.282226563,0.128417969,4.024390221,-3.841463327,0.975609779,-0.721679688,-0.128417969,0.745605469,14.57317066,-0.670731723,-2.804877996,-0.812011719,0.586425781,-0.101074219,-0.426829278,-4.817073345,2.621951103,-0.640136719,0.33984375,0.710449219,1.890243888,1.951219559,-1.768292665,-0.974121094,-0.007324219,-0.2109375,-1.036585331,2.256097555,-0.48780489,-0.500976563,-0.205566406,0.864257813,-0.48780489,1.219512224,3.353658438,-0.963867188,-0.150878906,-0.2734375,-2.621951103,1.036585331,0.121951222,-0.485351563,-0.088378906,0.945800781,4.756097794,10.85365868,0.853658557,-0.981933594,0.070800781,-0.250488281,-5.243902206,13.59756088,7.865853786,0
154550,-0.954589844,0.104492188,0.272949219,6.646341324,0.914634168,-2.317073107,-0.951171875,-0.269042969,0.129394531,7.439024448,-3.597560883,0.548780501,-0.6953125,-0.122070313,0.706054688,15.30487823,-2.804877996,-4.329268456,-0.813964844,0.578125,-0.106445313,-2.926829338,-2.98780489,3.536585331,-0.662597656,0.349121094,0.707519531,1.219512224,0.731707335,-1.646341443,-0.969726563,0.004882813,-0.223144531,2.621951103,6.341463566,-0.243902445,-0.495605469,-0.192382813,0.862792969,1.097561002,-1.158536553,4.085365772,-0.958496094,-0.151367188,-0.276855469,-1.402438998,0.365853667,-0.060975611,-0.694335938,-0.032714844,1.090820313,4.390244007,-7.682926655,-1.097561002,-1.282714844,0.019042969,-0.147949219,12.19512177,-6.951219559,6.646341324,0
154600,-0.965820313,0.076660156,0.27734375,13.29268265,-0.060975611,-2.256097555,-0.947265625,-0.249511719,0.119140625,5.304878235,-2.01219511,1.036585331,-0.6875,-0.084472656,0.708007813,11.82926846,-1.524390221,-2.682926893,-0.821289063,0.556152344,-0.100585938,-1.585365891,-1.158536553,2.5,-0.645507813,0.333496094,0.693847656,-1.097561002,0.121951222,-0.121951222,-0.995117188,0.037597656,-0.228515625,-0.182926834,1.036585331,-2.439024448,-0.477539063,-0.180664063,0.856933594,-0.670731723,-1.585365891,5,-0.950195313,-0.147460938,-0.280273438,-2.682926893,0.182926834,-0.792682946,-0.345703125,-0.018554688,0.749511719,4.146341324,-4.817073345,-5.975609779,-0.791992188,-0.000488281,-0.34765625,2.134146452,-5.792683125,-0.243902445,0
154650,-0.9765625,0.053710938,0.275878906,29.0853653,-2.134146452,-4.024390221,-0.958496094,-0.245605469,0.129882813,1.951219559,-0.792682946,2.073170662,-0.716308594,-0.082519531,0.732421875,2.804877996,-2.073170662,-0.731707335,-0.825683594,0.584472656,-0.094238281,2.195122004,-2.5,2.621951103,-0.625976563,0.323242188,0.715332031,-2.682926893,0.365853667,-1.829268336,-0.972167969,-0.006835938,-0.225097656,-2.743902445,-0.792682946,-0.48780489,-0.477050781,-0.201660156,0.853515625,-2.01219511,0.304878056,2.01219511,-0.950683594,-0.155273438,-0.282226563,-2.073170662,0.182926834,-0.426829278,-0.434570313,-0.054199219,0.770507813,-1.707317114,6.158536434,-5.792683125,-0.80859375,0.055664063,-0.372558594,-5.853658676,6.707316875,2.073170662,0
154700,-0.966308594,0.080078125,0.265625,45.79268265,-4.695121765,-7.926829338,-0.95703125,-0.251464844,0.140625,-1.524390221,0.304878056,1.890243888,-0.700195313,-0.106445313,0.715332031,-2.256097555,-2.865853548,-1.341463447,-0.814941406,0.600097656,-0.09375,0.304878056,-1.463414669,3.109755993,-0.653320313,0.360839844,0.706542969,2.01219511,0.48780489,-2.804877996,-0.969726563,-0.005371094,-0.230957031,0.243902445,2.560975552,-1.219512224,-0.48828125,-0.205566406,0.858398438,-0.609756112,0.548780501,-0.365853667,-0.954589844,-0.154785156,-0.28125,-0.121951222,-0.060975611,0.243902445,-0.578613281,-0.031738281,1.002441406,5.48780489,1.646341443,-2.804877996,-1.107910156,0.123535156,-0.212890625,-1.280487776,4.878048897,8.10975647,0
154750,-0.963378906,0.142578125,0.250488281,50.24390411,-6.402439117,-11.52439022,-0.963867188,-0.258789063,0.137695313,-4.207316875,0.670731723,1.768292665,-0.700195313,-0.1015625,0.715820313,-1.829268336,-1.463414669,-0.914634168,-0.791992188,0.571289063,-0.10546875,-3.292682886,2.134146452,1.524390221,-0.662109375,0.349121094,0.694335938,-3.536585331,0.365853667,-2.073170662,-0.992675781,0.009765625,-0.228515625,1.402438998,1.097561002,-1.402438998,-0.477539063,-0.189941406,0.859375,-0.121951222,0.548780501,-0.670731723,-0.953613281,-0.155273438,-0.276855469,-0.914634168,-0.182926834,0.609756112,-0.521484375,0.041992188,0.931152344,8.475609779,-6.707316875,-1.158536553,-1.062988281,0.040039063,-0.244628906,9.207317352,-7.5,5.060975552,0
154800,-0.963867188,0.182617188,0.246582031,45.54878235,-6.707316875,-12.19512177,-0.969238281,-0.268066406,0.126953125,-2.865853548,-0.060975611,2.01219511,-0.691894531,-0.10546875,0.743164063,-3.048780441,-0.243902445,0.182926834,-0.816894531,0.565917969,-0.099609375,0.426829278,1.890243888,-0.365853667,-0.637207031,0.311523438,0.711914063,-2.073170662,0.121951222,-1.829268336,-0.989746094,0.004882813,-0.219726563,-0.121951222,-2.682926893,-1.890243888,-0.479492188,-0.182128906,0.860839844,-0.548780501,0.243902445,-0.609756112,-0.952636719,-0.1484375,-0.277832031,-1.341463447,-0.121951222,0.182926834,-0.376464844,0.037597656,0.772949219,-2.439024448,-2.621951103,-1.402438998,-0.823242188,0.037597656,-0.348144531,-1.463414669,-1.646341443,-0.670731723,0
154850,-0.968261719,0.198730469,0.241210938,37.56097412,-6.280488014,-10.06097603,-0.969726563,-0.266113281,0.121582031,-1.707317114,0.609756112,1.646341443,-0.698242188,-0.099609375,0.761230469,-3.048780441,-0.853658557,1.036585331,-0.813964844,0.588867188,-0.100585938,2.926829338,-0.121951222,-0.731707335,-0.638671875,0.333984375,0.713378906,0.426829278,-0.792682946,-2.317073107,-0.979492188,-0.007324219,-0.221679688,-0.304878056,-3.292682886,-0.731707335,-0.485351563,-0.188476563,0.857421875,-1.097561002,0.731707335,-0.243902445,-0.953125,-0.150878906,-0.275878906,-0.914634168,-0.121951222,0.060975611,-0.440917969,-0.017578125,0.854003906,-5.304878235,7.621951103,0.121951222,-0.904785156,0.0859375,-0.305664063,-5.853658676,6.280488014,-0.975609779,0
154900,-0.9609375,0.185546875,0.252929688,29.02439117,-5.731707096,-7.378048897,-0.958984375,-0.271972656,0.119140625,-3.170731783,1.463414669,-0.792682946,-0.684570313,-0.108886719,0.73828125,-2.256097555,-0.731707335,0.792682946,-0.805175781,0.595214844,-0.120605469,-0.426829278,1.768292665,-1.097561002,-0.654785156,0.341796875,0.709472656,-1.341463447,-1.707317114,-2.01219511,-0.977539063,-0.00390625,-0.225097656,0.609756112,-1.463414669,-0.975609779,-0.479003906,-0.185058594,0.862304688,-1.158536553,0.48780489,0.609756112,-0.954101563,-0.152832031,-0.275390625,-0.975609779,-0.365853667,-0.548780501,-0.589355469,-0.031738281,0.985351563,-0.48780489,-0.121951222,2.804877996,-1.1171875,0.072265625,-0.215820313,0.975609779,0.121951222,0.853658557,0
