ms,Aax,Aay,Aaz,Agx,Agy,Agz,Bax,Bay,Baz,Bgx,Bgy,Bgz,Cax,Cay,Caz,Cgx,Cgy,Cgz,Dax,Day,Daz,Dgx,Dgy,Dgz,Eax,Eay,Eaz,Egx,Egy,Egz,Fax,Fay,Faz,Fgx,Fgy,Fgz,Gax,Gay,Gaz,Ggx,Ggy,Ggz,Hax,Hay,Haz,Hgx,Hgy,Hgz,Iax,Iay,Iaz,Igx,Igy,Igz,Jax,Jay,Jaz,Jgx,Jgy,Jgz,target
147300,0.416503906,0.037109375,0.910644531,-1.036585331,1.646341443,0,-0.014648438,-0.734863281,-0.684570313,-0.670731723,0.182926834,-0.060975611,-0.023925781,-0.239257813,0.994140625,-0.365853667,-0.060975611,-0.182926834,-0.037597656,0.541992188,-0.844726563,-1.097561002,0,0.609756112,-0.0390625,-0.047363281,1.003417969,-0.792682946,0.48780489,-0.609756112,0.300292969,-0.013671875,0.964355469,0.182926834,-0.182926834,-0.670731723,0.250488281,-0.265625,0.927734375,-0.121951222,0.853658557,-0.243902445,-0.875,-0.172363281,0.46875,-1.036585331,-0.121951222,1.646341443,0.1171875,0.044433594,0.992675781,-1.036585331,-0.182926834,1.158536553,-0.942382813,0.252929688,0.256347656,-0.548780501,0.670731723,1.280487776,1
147350,0.413085938,0.034179688,0.909179688,-1.036585331,0.914634168,-0.48780489,-0.016113281,-0.734863281,-0.682128906,-0.121951222,0.426829278,-0.121951222,-0.021484375,-0.226074219,0.990234375,-0.182926834,0,-0.304878056,-0.038085938,0.541992188,-0.840820313,-0.609756112,0.060975611,0.792682946,-0.046386719,-0.044921875,1.020019531,-1.402438998,0.48780489,-0.792682946,0.307128906,-0.0078125,0.979003906,-0.060975611,-0.792682946,-0.609756112,0.248535156,-0.254394531,0.92578125,1.951219559,0.670731723,0.182926834,-0.870605469,-0.1796875,0.471191406,-0.792682946,-0.365853667,1.280487776,0.119140625,0.03125,0.990722656,-0.792682946,-0.48780489,0.975609779,-0.944335938,0.243164063,0.260253906,-1.097561002,0.48780489,0.243902445,1
147400,0.431640625,0.029296875,0.909667969,-0.731707335,0.548780501,-0.792682946,-0.012695313,-0.735351563,-0.68359375,0.243902445,0.121951222,0.243902445,-0.022949219,-0.234375,0.986328125,-1.646341443,0,0,-0.036132813,0.544921875,-0.845214844,0.365853667,-0.060975611,0.304878056,-0.038085938,-0.049316406,1,-0.792682946,0.426829278,-0.426829278,0.297363281,-0.009765625,0.984863281,0.48780489,0,-0.365853667,0.258789063,-0.245117188,0.930175781,0.121951222,0.304878056,0.548780501,-0.872070313,-0.170898438,0.473632813,-0.975609779,-0.121951222,0.670731723,0.12109375,0.036132813,0.990722656,0.121951222,-0.426829278,0.609756112,-0.942871094,0.245117188,0.260742188,-0.609756112,0.243902445,0.48780489,1
147450,0.425292969,0.032714844,0.905273438,-0.060975611,1.585365891,-0.609756112,-0.015136719,-0.737304688,-0.682617188,-0.731707335,0.182926834,0,-0.015136719,-0.229980469,0.995117188,-0.304878056,-0.182926834,-0.182926834,-0.0390625,0.541503906,-0.844726563,0,0,0.182926834,-0.046875,-0.042480469,1.01953125,-0.975609779,0.48780489,-0.670731723,0.30078125,-0.001464844,0.978027344,0.609756112,-1.402438998,-1.036585331,0.256835938,-0.270996094,0.924316406,-0.914634168,1.097561002,0.609756112,-0.871582031,-0.180664063,0.471191406,-0.426829278,-0.243902445,0.792682946,0.119628906,0.040039063,0.989746094,-0.609756112,0.182926834,0.304878056,-0.943847656,0.244628906,0.259765625,-0.670731723,0.792682946,0.792682946,1
147500,0.428710938,0.037597656,0.909667969,-0.060975611,1.768292665,-0.914634168,-0.013671875,-0.735839844,-0.683105469,0.182926834,0.182926834,0.304878056,-0.024414063,-0.229003906,0.985839844,-0.853658557,0.060975611,-0.182926834,-0.038085938,0.541015625,-0.849609375,-0.792682946,-0.060975611,0.304878056,-0.041015625,-0.043945313,1.000488281,-1.036585331,0.548780501,-0.48780489,0.303710938,0.000976563,0.979003906,0.975609779,0.060975611,-0.914634168,0.258789063,-0.276367188,0.92578125,1.402438998,1.951219559,0.182926834,-0.872070313,-0.1796875,0.47265625,-0.548780501,-0.304878056,1.463414669,0.123535156,0.032226563,0.994140625,-0.182926834,0.548780501,0.365853667,-0.9453125,0.244140625,0.258300781,-1.097561002,0.792682946,0.975609779,1
147600,0.423339844,0.038085938,0.906738281,-0.792682946,0.914634168,-0.304878056,-0.013671875,-0.739746094,-0.681640625,-1.036585331,0.243902445,0.060975611,-0.016113281,-0.226074219,0.994628906,-0.365853667,0.060975611,-0.426829278,-0.036132813,0.541503906,-0.848632813,-0.48780489,0.060975611,0.853658557,-0.040039063,-0.045410156,1.009765625,-0.975609779,0.060975611,-0.731707335,0.315429688,-0.01171875,0.971191406,1.158536553,0.731707335,-1.097561002,0.248535156,-0.263671875,0.922363281,1.280487776,1.707317114,-0.426829278,-0.874023438,-0.17578125,0.473632813,0,-0.304878056,1.646341443,0.119140625,0.051757813,0.989257813,-0.243902445,0.304878056,0,-0.942871094,0.246582031,0.257324219,0.426829278,0.243902445,1.402438998,1
147800,0.420898438,0.0390625,0.909179688,-0.426829278,0.792682946,-0.365853667,-0.014648438,-0.736816406,-0.680175781,-0.792682946,0.182926834,0.060975611,-0.017089844,-0.228027344,0.988769531,0.060975611,-0.060975611,-0.548780501,-0.036132813,0.540527344,-0.848632813,0.670731723,0.182926834,0.426829278,-0.039550781,-0.046875,1.008789063,-1.219512224,-0.060975611,-0.426829278,0.307617188,-0.012207031,0.966796875,0,-2.073170662,-0.853658557,0.249511719,-0.26953125,0.927246094,0.243902445,1.524390221,-0.792682946,-0.879882813,-0.171875,0.472167969,0.121951222,-0.182926834,1.646341443,0.12109375,0.048339844,0.990722656,-0.48780489,0.060975611,0.670731723,-0.943359375,0.254882813,0.25390625,-0.731707335,0.426829278,0.853658557,1
147900,0.420898438,0.036621094,0.909179688,-0.48780489,0.853658557,-0.060975611,-0.015136719,-0.737304688,-0.683105469,-1.646341443,0.060975611,-0.060975611,-0.018066406,-0.234863281,0.994140625,-0.609756112,0,0,-0.036621094,0.540527344,-0.84765625,-0.121951222,0.060975611,0.975609779,-0.046386719,-0.043457031,1.008300781,-1.097561002,0.121951222,-0.731707335,0.305175781,-0.007324219,0.964355469,1.097561002,-0.670731723,-0.304878056,0.244628906,-0.232910156,0.931152344,-1.646341443,-0.060975611,1.341463447,-0.870117188,-0.168945313,0.473632813,-1.829268336,-0.060975611,-0.243902445,0.124511719,0.055664063,0.991210938,-0.792682946,-1.402438998,1.036585331,-0.942871094,0.254394531,0.254882813,-0.853658557,0.243902445,0.609756112,1
148000,0.430175781,0.037109375,0.906738281,-1.402438998,1.585365891,-0.914634168,-0.015136719,-0.739257813,-0.678222656,1.219512224,0.243902445,-0.060975611,-0.021972656,-0.232421875,1.001953125,-0.060975611,0.121951222,-0.243902445,-0.037109375,0.537597656,-0.851074219,2.256097555,-0.121951222,-0.060975611,-0.039550781,-0.054199219,1.021484375,-0.304878056,0.182926834,-0.426829278,0.300292969,-0.000488281,0.999023438,-0.670731723,-0.792682946,0.060975611,0.263671875,-0.305175781,0.928710938,0.609756112,-0.243902445,-0.182926834,-0.880859375,-0.1640625,0.470703125,0.609756112,0,0.548780501,0.124511719,0.051757813,0.994140625,-2.804877996,0.243902445,1.768292665,-0.936035156,0.276367188,0.247070313,-2.256097555,0.48780489,-0.243902445,1
148050,0.422851563,0.025878906,0.912109375,-0.731707335,2.134146452,-2.134146452,-0.013671875,-0.737304688,-0.680175781,-1.463414669,0.060975611,0.182926834,-0.022460938,-0.228515625,0.984863281,-1.158536553,-0.182926834,-0.182926834,-0.040527344,0.536132813,-0.854003906,-0.914634168,0.182926834,0.670731723,-0.047851563,-0.039550781,1.006835938,-0.243902445,0.48780489,-0.975609779,0.295898438,0.014160156,0.955078125,1.951219559,2.560975552,-0.670731723,0.257324219,-0.233886719,0.934570313,-0.243902445,1.341463447,0.670731723,-0.871582031,-0.157714844,0.473632813,-2.560975552,0.182926834,0.853658557,0.111816406,0.008300781,0.98828125,-1.463414669,0.365853667,0.731707335,-0.947753906,0.242675781,0.255859375,-2.073170662,0.304878056,-1.524390221,1
148100,0.409667969,0.03125,0.912109375,0.609756112,1.402438998,0.48780489,-0.015136719,-0.73828125,-0.678710938,-1.219512224,0.243902445,-0.060975611,-0.029785156,-0.241210938,0.993652344,-0.548780501,0.182926834,-0.304878056,-0.036621094,0.537597656,-0.846679688,-2.560975552,0.304878056,1.158536553,-0.045898438,-0.044921875,1.014160156,-1.646341443,0.609756112,-0.792682946,0.30859375,-0.000488281,0.948242188,-1.951219559,-0.609756112,-0.304878056,0.246582031,-0.25,0.925292969,-2.195122004,0.853658557,0.548780501,-0.871582031,-0.176269531,0.475585938,-2.5,0.060975611,-0.243902445,0.115722656,0.036621094,0.986328125,0.121951222,0.304878056,-0.121951222,-0.943359375,0.243652344,0.254394531,-0.48780489,-0.182926834,-0.914634168,1
148150,0.419433594,0.047363281,0.909179688,-0.060975611,0,0,-0.015625,-0.740722656,-0.680664063,-1.463414669,0.48780489,-0.243902445,-0.011230469,-0.222167969,0.995117188,0.548780501,0.182926834,-0.48780489,-0.038085938,0.538085938,-0.849121094,-1.219512224,0.243902445,0.914634168,-0.039550781,-0.050292969,1.005859375,-0.548780501,0.243902445,-0.853658557,0.310058594,-0.009277344,0.963378906,0.243902445,2.439024448,0.365853667,0.257324219,-0.245605469,0.924804688,0.914634168,-0.182926834,0.670731723,-0.872070313,-0.167480469,0.474609375,-0.853658557,0.121951222,-0.975609779,0.125488281,0.020507813,0.98828125,-1.707317114,-1.280487776,-2.01219511,-0.943359375,0.243652344,0.261230469,0.426829278,-0.121951222,0.609756112,1
148200,0.432128906,0.036132813,0.907714844,-0.853658557,-0.121951222,-0.670731723,-0.013183594,-0.739746094,-0.6796875,-1.707317114,-0.060975611,0.48780489,-0.0234375,-0.229003906,0.990234375,-1.707317114,0.121951222,-0.243902445,-0.0390625,0.538574219,-0.847167969,-2.317073107,-0.060975611,0.670731723,-0.041503906,-0.041503906,1.016113281,-1.585365891,0.792682946,-0.670731723,0.291015625,-0.009765625,0.995605469,-0.182926834,-0.48780489,-0.609756112,0.265136719,-0.247558594,0.922851563,-1.524390221,-2.01219511,-0.731707335,-0.869140625,-0.179199219,0.475097656,-0.121951222,0.731707335,-1.036585331,0.126953125,0.081542969,1,1.036585331,-2.5,0.304878056,-0.94140625,0.245605469,0.26171875,-0.060975611,0.182926834,1.341463447,1
148250,0.445800781,0.035644531,0.90625,-0.670731723,1.524390221,0.304878056,-0.012207031,-0.737792969,-0.680175781,-2.98780489,-0.243902445,0.426829278,-0.012207031,-0.235839844,0.996582031,-0.975609779,-0.060975611,-0.243902445,-0.038085938,0.541992188,-0.846191406,-1.585365891,-0.121951222,0.182926834,-0.036132813,-0.049316406,0.999511719,-0.731707335,0.243902445,-0.48780489,0.29296875,-0.022460938,1.013183594,-1.646341443,-1.280487776,-0.182926834,0.253417969,-0.28515625,0.924804688,-1.219512224,-0.853658557,0.548780501,-0.871582031,-0.181152344,0.470214844,-1.341463447,0.609756112,-0.182926834,0.133300781,0.071289063,0.990234375,-2.560975552,-0.182926834,0.365853667,-0.942382813,0.262207031,0.25,-1.402438998,0.792682946,1.341463447,1
148300,0.430175781,0.035644531,0.906738281,-0.792682946,2.5,-0.48780489,-0.013671875,-0.737304688,-0.681640625,-0.365853667,-0.060975611,0.670731723,-0.029296875,-0.229980469,0.988769531,-1.280487776,0.060975611,-0.182926834,-0.0390625,0.5390625,-0.843261719,-0.792682946,-0.060975611,0.243902445,-0.051269531,-0.045410156,1.025878906,-1.280487776,0.670731723,-0.670731723,0.276367188,-0.010742188,0.992675781,0.548780501,-1.158536553,0,0.267578125,-0.254394531,0.934082031,-0.975609779,0.731707335,-0.060975611,-0.875488281,-0.166503906,0.475097656,-0.975609779,0.243902445,0.731707335,0.119628906,0.054199219,0.994628906,-2.317073107,1.097561002,3.109755993,-0.937988281,0.264160156,0.250976563,-1.646341443,0.121951222,-0.548780501,1
148350,0.416503906,0.037597656,0.908691406,-0.670731723,3.048780441,0.121951222,-0.013671875,-0.736328125,-0.684082031,0.609756112,0.304878056,-0.243902445,-0.024414063,-0.236816406,0.993164063,0,0,-0.060975611,-0.037597656,0.540039063,-0.850585938,1.158536553,0,0.426829278,-0.039550781,-0.043945313,1.002441406,-0.365853667,-0.182926834,-0.609756112,0.303222656,0.004882813,0.969726563,0.304878056,-1.951219559,-0.243902445,0.247070313,-0.268554688,0.928222656,0.304878056,2.682926893,1.036585331,-0.874023438,-0.176757813,0.470214844,-1.341463447,-0.48780489,0.731707335,0.1171875,0.021484375,0.991210938,-3.475609779,2.073170662,1.219512224,-0.945800781,0.255371094,0.252929688,-1.585365891,-0.060975611,-1.829268336,1
148400,0.400878906,0.034667969,0.913085938,-1.097561002,1.341463447,-1.097561002,-0.014648438,-0.73828125,-0.680175781,1.707317114,0.731707335,-0.48780489,-0.021484375,-0.230957031,0.989746094,-0.121951222,0,-0.243902445,-0.038574219,0.540039063,-0.84765625,-0.304878056,0.243902445,0.792682946,-0.046386719,-0.036621094,1.013183594,-0.670731723,0.48780489,-0.914634168,0.321289063,-0.004882813,0.943847656,0.609756112,1.890243888,-0.304878056,0.25,-0.240234375,0.929199219,-0.48780489,3.109755993,0.792682946,-0.872070313,-0.166992188,0.475097656,-2.073170662,-0.731707335,0.365853667,0.120117188,-0.017089844,0.990234375,-0.914634168,2.195122004,0.670731723,-0.943359375,0.245605469,0.255859375,-0.853658557,-0.914634168,-1.341463447,1
148450,0.416015625,0.02734375,0.913574219,-0.548780501,-0.670731723,-1.219512224,-0.013183594,-0.740234375,-0.679199219,-2.5,0.182926834,-0.182926834,-0.017089844,-0.220214844,0.989257813,-0.365853667,0.121951222,-0.48780489,-0.038085938,0.536621094,-0.848632813,-1.829268336,0.243902445,0.975609779,-0.042480469,-0.041503906,1.000488281,-1.158536553,0.365853667,-0.731707335,0.297363281,0.004882813,0.930175781,0.121951222,0,-1.341463447,0.259277344,-0.226074219,0.923828125,-0.548780501,1.585365891,1.524390221,-0.870605469,-0.175292969,0.478027344,-2.743902445,-0.304878056,-0.48780489,0.12109375,0.010253906,0.986816406,2.01219511,-0.365853667,-1.524390221,-0.944824219,0.237304688,0.263671875,-0.121951222,-0.548780501,0.243902445,1
148500,0.428710938,0.029785156,0.907226563,0.365853667,-1.097561002,0.243902445,-0.014160156,-0.737792969,-0.681152344,-1.585365891,-0.060975611,0.121951222,-0.015136719,-0.237792969,0.994628906,-1.097561002,0.060975611,-0.060975611,-0.037109375,0.5390625,-0.846191406,-1.829268336,-0.121951222,0.792682946,-0.033691406,-0.045410156,1.009765625,-0.975609779,0.548780501,-0.792682946,0.307128906,-0.018066406,0.982910156,-1.097561002,-1.219512224,-1.402438998,0.269042969,-0.267578125,0.923828125,-1.951219559,-1.158536553,0.365853667,-0.866699219,-0.18359375,0.474121094,-0.548780501,0.609756112,-0.548780501,0.126953125,0.072265625,0.985839844,0.243902445,-1.951219559,-0.914634168,-0.943847656,0.237792969,0.262695313,0.975609779,0.548780501,2.378048897,1
148550,0.458496094,0.042480469,0.903808594,0.304878056,0.48780489,0.304878056,-0.013671875,-0.738769531,-0.681152344,-1.219512224,-0.060975611,0.548780501,-0.024902344,-0.227539063,0.98828125,-0.853658557,0,-0.365853667,-0.040039063,0.538085938,-0.849121094,-0.731707335,-0.426829278,0.121951222,-0.038085938,-0.046875,1.010742188,-0.914634168,0.609756112,-0.243902445,0.291015625,-0.019042969,1.002929688,0.48780489,0.853658557,-0.731707335,0.2734375,-0.290527344,0.920410156,1.097561002,-1.280487776,-0.609756112,-0.870605469,-0.179199219,0.473144531,1.341463447,0.609756112,0.914634168,0.134277344,0.072265625,0.98828125,-2.01219511,-1.646341443,-0.548780501,-0.9453125,0.249023438,0.259277344,-0.792682946,1.219512224,2.5,1
148600,0.438964844,0.041992188,0.908691406,-0.731707335,3.353658438,-0.975609779,-0.013183594,-0.738769531,-0.682617188,-0.731707335,-0.060975611,0.670731723,-0.019042969,-0.230957031,0.988769531,-1.097561002,0.121951222,-0.243902445,-0.038085938,0.538574219,-0.849121094,0,-0.121951222,0.48780489,-0.048339844,-0.042480469,1.015136719,-0.48780489,0.243902445,-0.792682946,0.27734375,-0.00390625,0.987304688,0.548780501,-0.853658557,-1.402438998,0.262207031,-0.265136719,0.924316406,0.731707335,-0.426829278,-0.670731723,-0.861328125,-0.17578125,0.46875,-0.243902445,0.304878056,2.317073107,0.122558594,0.047851563,0.990234375,-0.48780489,-1.402438998,1.951219559,-0.939453125,0.264160156,0.250976563,-1.463414669,1.158536553,1.036585331,1
148650,0.418457031,0.041503906,0.909179688,-1.341463447,5.060975552,-0.304878056,-0.015136719,-0.737304688,-0.678222656,-0.914634168,0.060975611,0.243902445,-0.033203125,-0.238769531,0.992675781,-0.975609779,-0.121951222,-0.121951222,-0.038574219,0.537597656,-0.846191406,-0.121951222,0,0.48780489,-0.048828125,-0.043457031,1.010742188,-0.975609779,0.426829278,-0.609756112,0.3046875,0.002441406,0.959472656,-0.48780489,-0.304878056,-0.975609779,0.261230469,-0.249023438,0.936035156,1.585365891,1.341463447,-0.548780501,-0.877929688,-0.155273438,0.473144531,-1.158536553,-0.182926834,2.621951103,0.126464844,0.02734375,0.995117188,-1.768292665,1.036585331,1.585365891,-0.937011719,0.265625,0.250976563,-1.768292665,0.609756112,-0.670731723,1
148700,0.387207031,0.038574219,0.913085938,-1.951219559,2.134146452,-0.670731723,-0.009765625,-0.739257813,-0.682128906,-0.792682946,0.426829278,-0.121951222,-0.020507813,-0.226074219,0.988769531,0.365853667,0.060975611,-0.426829278,-0.040039063,0.537597656,-0.847167969,-0.304878056,0.060975611,0.853658557,-0.043457031,-0.041015625,1.010253906,-0.609756112,0.182926834,-0.609756112,0.308105469,-0.006347656,0.91015625,-0.060975611,5.121951103,-1.036585331,0.245117188,-0.206054688,0.934570313,0.182926834,0.426829278,1.219512224,-0.870117188,-0.158691406,0.473632813,-2.01219511,-0.182926834,0.792682946,0.115234375,-0.009277344,0.983886719,-0.243902445,-1.219512224,-0.670731723,-0.950683594,0.236816406,0.256347656,-0.182926834,0.060975611,-0.792682946,1
148750,0.40625,0.023925781,0.912109375,-1.402438998,-0.426829278,-1.097561002,-0.016601563,-0.737304688,-0.679199219,0.670731723,0.304878056,-0.121951222,-0.026367188,-0.236816406,0.993164063,-0.304878056,0.426829278,-0.121951222,-0.037597656,0.536621094,-0.84765625,-0.426829278,0.182926834,0.914634168,-0.045410156,-0.041503906,1.004882813,-0.975609779,0.365853667,-0.792682946,0.319335938,0.009277344,0.907226563,-0.670731723,2.743902445,-0.548780501,0.248535156,-0.225585938,0.926269531,-2.560975552,-3.414634228,1.219512224,-0.869628906,-0.172851563,0.478515625,-1.158536553,0.243902445,-1.768292665,0.125,0.034179688,0.984863281,2.073170662,-4.634146214,-1.341463447,-0.944335938,0.241210938,0.260253906,0.792682946,0.670731723,1.463414669,1
148800,0.430664063,0.026367188,0.91796875,-0.182926834,-3.048780441,-0.426829278,-0.013671875,-0.740722656,-0.6796875,-1.036585331,0.243902445,-0.365853667,-0.014160156,-0.226074219,0.985839844,0.060975611,0,-0.426829278,-0.038574219,0.537597656,-0.848144531,0.243902445,-0.304878056,0.48780489,-0.030761719,-0.050292969,1.006835938,-0.975609779,0.365853667,-0.426829278,0.329101563,-0.009765625,0.912597656,0.304878056,14.69512177,-1.158536553,0.28125,-0.272949219,0.912109375,-0.48780489,-7.378048897,-0.243902445,-0.86328125,-0.188964844,0.473632813,0.792682946,1.097561002,-1.707317114,0.123046875,0.088867188,0.97265625,-0.365853667,-9.573170662,-1.829268336,-0.939941406,0.2578125,0.2578125,-0.060975611,1.707317114,3.475609779,1
148850,0.450195313,0.033691406,0.911132813,0.48780489,-1.585365891,-0.914634168,-0.013183594,-0.737304688,-0.680664063,-1.280487776,-0.060975611,0.243902445,-0.017578125,-0.221191406,0.996582031,-1.280487776,0.426829278,-0.182926834,-0.038085938,0.537109375,-0.848144531,-0.243902445,-0.060975611,0.426829278,-0.049804688,-0.041992188,1.012695313,0.304878056,0.304878056,-1.097561002,0.280273438,-0.012695313,0.909179688,3.536585331,16.03658485,-2.134146452,0.278808594,-0.301269531,0.905273438,1.890243888,-11.28048801,-2.865853548,-0.870605469,-0.182128906,0.470214844,2.804877996,2.073170662,0.243902445,0.139648438,0.084960938,0.971191406,-2.317073107,-15.30487823,-0.426829278,-0.943847656,0.252929688,0.230957031,-1.341463447,2.378048897,3.231707335,1
148900,0.428222656,0.033203125,0.897460938,0.548780501,-0.670731723,0.670731723,-0.013671875,-0.737304688,-0.678710938,-4.695121765,-0.426829278,0.792682946,-0.025390625,-0.231445313,0.999023438,-0.792682946,0.548780501,-0.792682946,-0.0390625,0.535644531,-0.849609375,-2.682926893,-0.426829278,0.243902445,-0.03515625,-0.032226563,0.997070313,-1.463414669,0.548780501,-0.365853667,0.268066406,0.012207031,0.987792969,3.109755993,11.28048801,-3.536585331,0.283203125,-0.300292969,0.905273438,4.51219511,-14.93902397,-5.670731544,-0.852539063,-0.187011719,0.466308594,4.207316875,2.317073107,2.560975552,0.153808594,0.138183594,0.979980469,-4.146341324,-19.57317162,4.085365772,-0.946777344,0.258789063,0.251953125,-1.158536553,2.621951103,1.341463447,1
148950,0.463867188,0.043457031,0.899902344,1.097561002,-0.731707335,0.365853667,-0.016113281,-0.737304688,-0.687988281,-1.829268336,-0.243902445,0.792682946,-0.018554688,-0.234863281,0.989746094,-2.073170662,-0.121951222,0.060975611,-0.037597656,0.5390625,-0.844726563,-2.439024448,-0.670731723,-0.182926834,-0.047363281,-0.048828125,1.014160156,-1.585365891,1.036585331,-0.121951222,0.23828125,0.015136719,0.989257813,-1.951219559,25.73170662,-2.804877996,0.306152344,-0.297363281,0.900390625,4.268292904,-16.70731735,-7.073170662,-0.871582031,-0.197265625,0.469238281,6.585365772,2.195122004,4.146341324,0.160644531,0.088378906,0.967773438,-9.451219559,-19.63414574,6.951219559,-0.936523438,0.27734375,0.240234375,-5.243902206,1.768292665,-1.463414669,1
149000,0.43359375,0.04296875,0.907714844,0.670731723,5.792683125,-2.256097555,-0.014648438,-0.734863281,-0.685546875,-0.182926834,-0.060975611,0.609756112,-0.027832031,-0.231445313,0.998535156,-0.182926834,0.365853667,-0.182926834,-0.040039063,0.53515625,-0.848144531,0,-0.548780501,-0.243902445,-0.044433594,-0.045898438,1.002441406,-0.060975611,0.609756112,-0.243902445,0.209960938,-0.016601563,0.950683594,4.024390221,24.93902397,0.48780489,0.294921875,-0.255859375,0.898925781,5.121951103,-17.19512177,-9.939023972,-0.877441406,-0.159667969,0.465820313,10.79268265,1.585365891,5.914634228,0.193847656,0.030273438,0.989257813,-4.939024448,-18.78048706,6.829268456,-0.942871094,0.270507813,0.238769531,-7.865853786,-0.304878056,-4.695121765,1
149050,0.400390625,0.043457031,0.908691406,0.121951222,5.182926655,-2.256097555,-0.016113281,-0.735351563,-0.6796875,0.060975611,0.243902445,-0.060975611,-0.016601563,-0.232910156,0.985351563,-0.670731723,0.243902445,-0.182926834,-0.041015625,0.537597656,-0.849121094,-0.914634168,-0.182926834,0.548780501,-0.052246094,-0.0390625,1.017578125,-0.609756112,0.48780489,-0.670731723,0.208496094,0.014648438,1.029296875,1.585365891,20.42682838,-0.975609779,0.294921875,-0.21875,0.926757813,9.207317352,-15.73170757,-8.292682648,-0.8828125,-0.108398438,0.46875,1.158536553,-1.524390221,6.768292904,0.183105469,-0.004394531,0.952148438,-6.951219559,-19.75609779,2.5,-0.961914063,0.207519531,0.258300781,-8.536585808,-0.792682946,-5.426829338,1
149100,0.4453125,0.041503906,0.905761719,-1.158536553,2.195122004,-0.365853667,-0.015136719,-0.735839844,-0.684082031,-1.219512224,-0.426829278,0.304878056,-0.027832031,-0.222167969,0.994628906,-1.524390221,0.060975611,0.060975611,-0.039550781,0.536621094,-0.847167969,-1.341463447,-0.792682946,0.48780489,-0.029785156,-0.037109375,0.990722656,-0.670731723,1.158536553,-0.121951222,0.196777344,0.024902344,1.010253906,-3.353658438,23.59756088,-1.707317114,0.354980469,-0.130859375,0.901367188,1.158536553,-21.28048706,-7.317073345,-0.880371094,-0.149414063,0.479492188,6.463414669,0.304878056,2.804877996,0.225585938,0.024414063,0.974121094,-4.146341324,-22.01219559,6.219511986,-0.94140625,0.227539063,0.254882813,-4.451219559,-2.01219511,-3.536585331,0
149150,0.40625,0.036621094,0.911132813,-1.524390221,3.902439117,0.548780501,-0.016113281,-0.736816406,-0.685058594,0.365853667,0.060975611,-0.121951222,-0.016601563,-0.239746094,0.981445313,-1.585365891,0.243902445,-0.182926834,-0.040039063,0.537597656,-0.841308594,-0.48780489,-0.731707335,-0.182926834,-0.04296875,-0.046386719,1.036132813,-0.548780501,1.280487776,-0.48780489,0.113769531,-0.023925781,1.009277344,2.865853548,19.02439117,-0.548780501,0.362304688,-0.251464844,0.91796875,3.597560883,-18.47560883,-8.597560883,-0.893554688,-0.091308594,0.46875,6.341463566,-1.158536553,2.743902445,0.28125,-0.023925781,0.961914063,-4.390244007,-21.15853691,1.219512224,-0.951171875,0.228027344,0.259277344,-4.817073345,-2.865853548,-1.890243888,0
149250,0.422851563,0.017578125,0.906738281,0.121951222,-10.1219511,3.170731783,-0.019042969,-0.733886719,-0.690917969,-6.646341324,-0.731707335,0.609756112,-0.017578125,-0.26171875,0.984863281,-3.109755993,-0.060975611,0.121951222,-0.040039063,0.541015625,-0.841308594,-3.658536673,-0.182926834,1.280487776,-0.037109375,-0.03125,1.03125,-0.548780501,0.243902445,-0.792682946,0.102050781,-0.018554688,1.041503906,-1.524390221,27.86585426,-2.5,0.379882813,-0.123046875,0.893554688,-1.036585331,-19.57317162,-3.048780441,-0.881835938,-0.093261719,0.477539063,-2.317073107,-2.256097555,0.304878056,0.209960938,-0.032226563,0.94140625,0.670731723,-20.42682838,4.268292904,-0.946777344,0.248046875,0.263183594,-5,-0.609756112,0.853658557,0
149300,0.403320313,0.041503906,0.898925781,-0.060975611,-11.28048801,2.317073107,-0.01953125,-0.729003906,-0.688964844,2.804877996,0.243902445,0.182926834,-0.034179688,-0.245117188,1.001464844,1.524390221,1.341463447,-0.426829278,-0.047851563,0.538085938,-0.845703125,-0.914634168,-0.792682946,-0.121951222,-0.074707031,-0.053222656,1.003417969,0.365853667,1.829268336,-0.609756112,0.122070313,-0.000488281,0.956054688,-0.914634168,20.12195206,1.158536553,0.392578125,-0.23828125,0.871582031,-0.48780489,-24.14634132,-2.01219511,-0.884277344,-0.139160156,0.478515625,-0.426829278,-4.085365772,-0.121951222,0.3046875,0.072265625,0.953125,-2.439024448,-23.10975647,5.975609779,-0.936523438,0.263183594,0.251464844,-9.207317352,-2.5,-0.365853667,0
149350,0.505859375,0.013671875,0.902832031,1.097561002,-19.51219559,0.365853667,-0.016601563,-0.731445313,-0.684570313,-1.646341443,0.121951222,-0.48780489,-0.020996094,-0.213867188,0.971191406,-1.341463447,-0.670731723,-0.670731723,-0.041015625,0.541992188,-0.84375,-3.597560883,-0.548780501,0.48780489,-0.035644531,-0.023925781,1.009277344,2.317073107,2.134146452,-0.609756112,-0.0546875,0.024414063,1.091308594,-6.341463566,24.81707382,1.097561002,0.420410156,-0.276855469,0.859863281,7.439024448,-22.37804794,-5.670731544,-0.875976563,-0.143066406,0.48046875,0.426829278,-6.768292904,2.560975552,0.303222656,-0.040527344,0.950683594,-3.536585331,-22.62195206,3.780487776,-0.950683594,0.245117188,0.267578125,-5.914634228,-3.841463327,1.280487776,0
